seed,nLayers,nHiddenNeurons,activationFunction,trainFunction,trainType,maxEpochs,learnRate,tPerformance,vPerformance
0,2,30,elliotsig,learngdm,inc,0.500,0.08187,0.09378
0,2,30,elliotsig,learnh,inc,0.100,0.08187,0.09378
0,2,30,elliotsig,learnh,inc,0.300,0.08187,0.09378
0,2,30,elliotsig,learnh,inc,0.500,0.08187,0.09378
0,2,30,elliotsig,learnhd,inc,0.100,0.08187,0.09378
0,2,30,elliotsig,learnhd,inc,0.300,0.08187,0.09378
0,2,30,elliotsig,learnhd,inc,0.500,0.08187,0.09378
0,2,30,elliotsig,learnwh,inc,0.100,0.08187,0.09378
0,2,30,elliotsig,learnwh,inc,0.300,0.08187,0.09378
0,2,30,elliotsig,learnwh,inc,0.500,0.08187,0.09378
0,2,30,softmax,traingd,batch,0.100,0.29360,0.29332
0,2,30,softmax,traingd,batch,0.300,0.29360,0.29332
0,2,30,softmax,traingd,batch,0.500,0.29360,0.29332
0,2,30,softmax,traingda,batch,0.100,0.28259,0.28600
0,2,30,softmax,traingda,batch,0.300,0.28259,0.28600
0,2,30,softmax,traingda,batch,0.500,0.28259,0.28600
0,2,30,softmax,traingdm,batch,0.100,0.29360,0.29332
0,2,30,softmax,traingdm,batch,0.300,0.29360,0.29332
0,2,30,softmax,traingdm,batch,0.500,0.29360,0.29332
0,2,30,softmax,trainscg,batch,0.100,0.28402,0.28732
0,2,30,softmax,trainscg,batch,0.300,0.28402,0.28732
0,2,30,softmax,trainscg,batch,0.500,0.28402,0.28732
0,2,30,softmax,learnp,inc,0.100,0.29237,0.29273
0,2,30,softmax,learngd,inc,0.100,0.29237,0.29273
0,2,30,softmax,learngd,inc,0.300,0.29237,0.29273
0,2,30,softmax,learngd,inc,0.500,0.29237,0.29273
0,2,30,softmax,learngdm,inc,0.100,0.29237,0.29273
0,2,30,softmax,learngdm,inc,0.300,0.29237,0.29273
0,2,30,softmax,learngdm,inc,0.500,0.29237,0.29273
0,2,30,softmax,learnh,inc,0.100,0.29237,0.29273
0,2,30,softmax,learnh,inc,0.300,0.29237,0.29273
0,2,30,softmax,learnh,inc,0.500,0.29237,0.29273
0,2,30,softmax,learnhd,inc,0.100,0.29237,0.29273
0,2,30,softmax,learnhd,inc,0.300,0.29237,0.29273
0,2,30,softmax,learnhd,inc,0.500,0.29237,0.29273
0,2,30,softmax,learnwh,inc,0.100,0.29237,0.29273
0,2,30,softmax,learnwh,inc,0.300,0.29237,0.29273
0,2,30,softmax,learnwh,inc,0.500,0.29237,0.29273
0,2,50,hardlim,traingd,batch,0.100,0.59027,0.58611
0,2,50,hardlim,traingd,batch,0.300,0.59027,0.58611
0,2,50,hardlim,traingd,batch,0.500,0.59027,0.58611
